"ClientAddress";"ClientID";"ClientName";"ClientStatus";"DayOfBirth";"Gender"
город Москва, улица Большая Лубянка, дом 26/17, строение 1;taKwk;Глушков Сергей Юрьевич;Базовый;1970-04-29;Мужчина
город Москва, улица Большая Полянка, дом 13, строение 1;EmlDR;Круглый Владимир Игоревич;Базовый;1994-03-08;Мужчина
город Москва, улица Большая Полянка, дом 30, корпус 2;8uqvP;Бабкин Юрий Сергеевич;Базовый;1989-12-13;Мужчина
город Москва, улица Большая Полянка, дом 37, строение 1;gIEqn;Долгих Владимир Георгиевич;Базовый;1985-09-11;Мужчина
город Москва, улица Большая Полянка, дом 7/10, строение 2;IuHFQ;Кемаев Владимир Владимирович;Базовый;1991-09-21;Мужчина
город Москва, улица Большая Полянка, дом 7/10, строение 2;QT7uh;Волощук Василий Петрович;Базовый;1982-07-29;Мужчина
город Москва, улица Большая Полянка, дом 7/10, строение 2;ZjTHV;Мануйлова Ирина Викторовна;Базовый;1987-10-15;Женщина
город Москва, улица Большая Полянка, дом 7/10, строение 2;gQNTg;Виноградчий Андрей Анатольевич;Золотой;1991-10-14;Мужчина
город Москва, улица Большая Полянка, дом 7/10, строение 2;ud700;Белеков Иван Итулович;Серебряный;1983-02-19;Мужчина
город Москва, улица Большая Полянка, дом 7/10, строение 2;wDWLH;Евтушенко Никита Александрович;Базовый;1977-07-13;Мужчина
город Москва, улица Борисовские Пруды, дом 11, корпус 1;oYlVY;Газгиреев Юшаа Орснакиевич;Базовый;1980-02-26;Мужчина
город Москва, улица Борисовские Пруды, дом 12, корпус 2;y3rnz;Кузьменко Павел Александрович;Базовый;1979-08-24;Мужчина
город Москва, улица Борисовские Пруды, дом 12, корпус 3;kEaKc;Руцкой Александр Владимирович;Базовый;1977-01-26;Мужчина
город Москва, улица Борисовские Пруды, дом 12, корпус 4;4aHYY;Сапронов Александр Сергеевич;Базовый;1986-10-26;Мужчина
город Москва, улица Борисовские Пруды, дом 12, корпус 4;q67HP;Чеконов Александр Дмитриевич;Базовый;1991-02-15;Мужчина
город Москва, улица Борисовские Пруды, дом 18, корпус 2;6AY5u;Ланчинский Вадим Владимирович;Базовый;1978-01-15;Мужчина
город Москва, улица Борисовские Пруды, дом 18, корпус 2;7Yde2;Шинкаренко Валерий Викторович;Базовый;1994-11-16;Мужчина
город Москва, улица Борисовские Пруды, дом 19, корпус 3;ADu8R;Переляев Юрий Николаевич;Базовый;1970-11-08;Мужчина
